Store_ID,Store_Size_sq_ft,Avg_Monthly_Customers,Num_Employees,Local_Unemployment_Rate,Median_Household_Income,Avg_Local_Disposable_Income,Competition_Count,Parking_Space,Public_Transport_Accessibility,Store_Age,Previous_Year_Revenue,Local_Population_1000s,Tourist_Footfall_1000s,Product_Variety
5491,2442,1178,44,3.4633834076966776,82104,27787,9,196,0.6182888211910051,10,609571.9786576661,313.68613041495297,45.71741174096338,243
2555,3224,2663,49,4.920380533540812,103616,19776,0,170,0.1310372253655483,7,335718.9026878504,322.85538746807526,86.13353790656804,891
1804,3834,925,8,5.459497333732024,119300,22309,5,97,0.3431763870323312,10,646950.4730534137,140.26281353745816,135.54731991615665,982
2279,4267,2701,42,6.985379396257498,36630,29659,6,97,0.6757847536712315,4,618319.4206756568,204.75222946356493,37.44938978774472,703
8083,2637,1416,29,2.5954273475081253,45701,11583,4,39,0.09802344058293189,11,457166.3233076776,430.3589467283744,136.0704384303783,323
6986,4027,2397,9,6.029534089899557,44859,8927,7,110,0.1272514797839558,9,991626.0093092625,89.53528294693155,78.81872971441346,316
6619,5617,2103,34,3.461001042024809,51183,22369,8,118,0.06166620730740413,4,893701.8684532781,436.0687941508402,159.1150547785264,255
2387,4920,978,16,6.591801400253935,70438,20797,1,192,0.9960791289068266,3,774627.661069134,267.6605118191535,7.367163420660661,888
3679,7345,1172,8,7.099236898089468,72244,9231,3,75,0.38707676860158124,11,583611.0295717004,426.71634409630275,133.5965275658789,619
3106,6278,1738,28,6.453674052422831,104312,10302,8,21,0.9057951677346345,3,515853.82170516724,193.10288872748015,129.96446732999354,135
9173,5406,1616,33,7.906364083826461,45021,10291,4,124,0.2935856384242821,18,266407.6557008794,202.47932821235935,188.18709522506288,735
5223,5137,2323,13,4.684873953927211,99863,5908,2,192,0.7532025651404958,19,375163.7266131613,388.22219074541425,142.67351071281408,108
5831,4453,798,8,8.120852733065046,85565,20123,5,187,0.2190666163123789,14,796564.7198408892,403.24827802649907,159.26037928465624,139
3768,7429,424,28,5.462136653665549,78043,17877,2,131,0.49832470964825026,11,508374.0585437963,153.34010509556606,180.91820317063366,568
4186,3867,1753,18,5.873475986580774,103150,19239,4,43,0.8246157392957796,2,894042.5649125512,487.7920961698575,135.01038365839756,278
3573,5721,2360,9,7.184817018088571,94361,26435,2,176,0.8163343988950826,2,233120.0227109759,88.02054691017302,58.03072699199492,740
3599,1776,2498,22,2.1468670719937917,31245,7586,5,128,0.7942807173626745,2,557512.3864122728,80.8263333959589,173.9547599167044,600
5033,3499,1040,46,7.231953771361987,71011,14335,9,87,0.8237344130385529,10,682269.1156191778,317.97689687874623,149.515623895195,472
9428,2727,2014,23,6.948681192576923,40355,20640,4,133,0.21147228130587925,15,565163.6106771333,375.23334549722966,84.88752080017869,167
2304,5252,913,16,4.478776934026239,78692,22715,8,103,0.48221627256038646,12,900304.2024264884,482.3987581512382,142.10583452999242,765
8368,5235,1306,22,2.686354279195916,79004,28235,2,68,0.4848714745971586,11,990606.9536462257,232.2256013594877,173.5377754362284,523
6877,2195,324,21,2.727483599304329,59714,15534,5,51,0.8905024873479125,17,204251.19250723277,61.3811340453349,195.1304262782543,614
2301,2809,1292,34,9.385789975881828,47198,6806,7,80,0.2968918293994288,18,216959.4136692289,321.30335275088316,190.47030079181107,463
3541,5652,1479,28,7.514234569806697,96951,15292,6,189,0.9314958933890483,14,217291.70220410897,180.36320926944734,65.0655653528283,989
3051,4734,1950,15,3.016820910165923,31652,22189,5,148,0.45079573630609904,17,713059.3864634748,244.826204537931,84.33874274363635,876
7809,5614,229,39,4.853785354471251,73625,25531,1,121,0.6697870031774188,15,435408.4859462541,269.81126701247086,21.907320995474254,550
9633,3811,2528,27,6.739863951212771,115982,15967,6,54,0.26888311227933437,12,759983.1951393154,79.03067483211522,49.5088574036092,615
9996,4341,2217,21,8.68457364072519,48740,21455,7,70,0.4102981068313073,16,464924.3255982808,268.69180305384623,176.48424169739005,873
1074,5708,2615,5,2.3492874297040682,33810,5027,0,64,0.7098009320691404,6,664846.0491988573,241.84385006194165,72.1699852558718,428
7981,5059,694,19,3.893065051760071,46569,13660,8,96,0.5127471418510093,2,792872.2051110042,370.64491937896696,124.11053171897622,893
6475,4898,1809,36,9.11799192236304,109120,25367,3,132,0.9307080116883338,2,593394.3195894286,340.5496600455551,133.19312366140664,997
9232,2041,917,13,2.073324401470532,56783,12055,7,84,0.7371249658974774,16,585553.2314050054,133.34707316775246,156.3658550286624,469
8184,4194,1216,19,3.611192822351099,108047,28074,9,33,0.5644029255105999,2,179410.892757071,142.76251319467866,36.560006049126194,696
6796,6174,1537,32,9.672193407783727,39471,14616,6,112,0.8866697566522082,8,469703.56861849135,162.95278044846796,60.9626269228871,953
8141,2588,805,28,6.907214772177369,36163,15440,9,150,0.6655563887887443,7,591199.4379024438,130.5276981337298,89.66726829163612,486
2622,4863,574,39,4.093370933100052,93087,8832,6,43,0.6473204734204323,1,515782.743099769,345.7459398508102,72.9682122476547,646
9041,1524,2886,26,2.535928755166781,92071,20970,1,84,0.24637133314762727,4,910703.800169583,497.49358064012176,196.58104657193795,213
1341,3072,2160,31,2.2255307235777773,46065,18107,0,195,0.3948569655282109,11,915877.5689075404,343.44875323217144,166.98816064274249,670
3074,4458,1248,23,3.957960637095418,113456,18777,3,157,0.6833036526040215,7,839725.6425298855,323.006695786081,95.9373509240972,137
8992,7168,1557,49,9.051886556711285,78348,20954,1,32,0.8917917114831578,18,437768.267835808,234.4675700079826,175.8537252172936,644
1645,5736,315,16,5.327309234380076,49154,21943,7,161,0.3155474736449152,4,745569.2365187809,190.66111648689233,69.53058951665936,476
5263,3267,2295,24,7.762666953327944,50229,12957,9,119,0.2154856219429847,17,455759.61496264883,459.9831906079156,157.16566477805293,498
9801,6243,2001,5,9.346280283039661,82587,17666,6,157,0.5936959788158558,11,309334.23907818313,486.05084336396885,44.73511962129073,302
7136,3735,2346,25,5.264323692822533,79713,25215,7,187,0.06719709810271313,11,408612.3791957935,273.5492790144775,154.4644090452732,301
9646,1700,1682,49,3.5302189682991765,56997,15110,5,170,0.7145417014500052,11,163868.16995698193,180.59022297795087,91.29068063914568,199
3969,4698,1746,5,6.136943446855356,51101,12344,0,118,0.7031385432874808,15,398599.7581041825,396.55499345139543,21.49986419844847,497
4028,1756,1820,14,9.264669496478835,70391,26555,8,74,0.3549660309861551,14,514667.9955350544,109.6055558900953,54.65249091111646,549
8643,5247,2652,36,8.434995313101606,105863,21462,5,82,0.8926776533449017,17,959932.805302747,394.5147069396567,80.45492480471293,912
3681,6142,884,43,2.5266387469052303,102723,18696,9,90,0.5021811415391275,2,382069.5275976624,418.52676844010244,149.85858233288744,915
4629,3741,2750,26,7.5405824006206545,89405,26313,0,189,0.6457649506929368,18,912208.1852849686,106.2067750822253,14.596542946190173,217
5225,4675,1671,22,6.57518017967163,64948,25031,0,118,0.20957848193833784,16,305972.4482411473,489.5876609584537,131.90939901852792,520
4067,5106,1799,36,9.259705410771403,83031,6031,7,85,0.41734033516,12,271872.00798332447,493.48053067481527,143.20272818656872,342
6941,4836,2505,31,2.979851334802378,67921,28765,5,98,0.8624175402697681,10,567095.9107889484,471.523765697308,130.7842739851503,640
2386,6397,2368,32,6.272288905637253,102571,23456,7,92,0.2129395476323428,16,705260.2323676654,273.21566423281894,152.13392763351112,326
3866,6537,1009,22,9.035701548095139,107007,28295,7,66,0.3905743775924688,3,139899.02572205328,160.73336402457278,35.63372320456766,600
5788,1913,1177,43,5.280190293933944,58460,20090,7,100,0.31807654442812994,8,298959.27854249504,311.9041763968608,117.42067101260747,951
6490,3514,2301,33,5.8559593418629365,51071,27472,9,145,0.15111018486478012,2,510115.29985118477,238.97022731214608,188.22898944077596,312
5124,2881,1554,22,2.5636854213356663,96118,20816,6,71,0.28971791812753556,1,397903.9023848633,142.6768901227387,122.15685396090754,798
9340,2598,983,48,4.225149123591287,78282,22868,6,165,0.23277228357521673,14,741358.9714134897,240.65438432803143,122.2672693905906,212
4850,4926,440,12,4.596053193351579,88445,15437,9,165,0.9235936304613274,4,560044.5364371851,348.75042605491575,147.28792842265378,472
6415,5155,1978,35,9.560979589959096,111067,20453,3,171,0.741078804542796,4,244323.19504351018,81.91098985369598,66.6408464251718,398
8679,2409,1753,38,4.261338884329272,112208,27222,8,42,0.3161015817828243,9,905018.8413835815,200.03810065070743,140.0951802643081,772
7819,1687,682,11,5.686949882157216,84816,19258,1,159,0.7633390532427098,3,363615.1079350236,58.00770050577134,183.246766662643,118
9378,5544,1212,40,7.370435388514238,115779,6550,8,170,0.022139953033871396,5,758017.9980679811,387.27297745775405,2.179094605068599,875
2333,5256,386,22,3.297466979263019,33060,17977,9,40,0.5265247107711399,1,801924.2011948689,338.31107042751535,174.02260822177305,770
5150,3515,2081,42,5.891539097134996,43731,26881,2,83,0.2503345637346731,19,966841.9302304919,78.20246061588463,43.72366625177182,110
7766,6909,2903,13,7.908312315807261,107830,9682,1,91,0.11432207180851417,1,548656.7198716912,484.1319018208855,91.18465474007505,107
3711,3592,2509,13,8.934841704216527,50719,19439,3,181,0.8837585283384886,10,654251.9639179889,60.17970070719531,170.4695601905276,252
5853,5144,1152,12,7.010074197299414,77042,23213,4,149,0.1993405342625726,12,401388.6641315804,315.48229091423985,164.7824254913258,724
7212,3630,1587,39,7.352428122535583,79116,8751,1,88,0.8223910929462823,10,710361.3640708599,399.36535780957513,178.38549562521118,759
8479,6742,690,22,3.0102677806765517,56325,27465,0,178,0.4132226774917712,2,517045.13727968774,404.55334087012534,188.0833585265052,649
6408,1857,630,9,9.566211977970777,52597,17914,9,87,0.01429077004070034,16,493887.12825198006,65.4283110169417,89.43139135435172,234
8715,7147,438,18,3.060592619875859,97439,15223,4,166,0.7325328293010253,8,869920.7762044949,457.8868096881977,131.27276216020138,472
9942,6685,2551,32,8.197383497454386,44551,20398,8,147,0.5963597582193679,14,145151.9591488198,463.303252367205,78.09568810522134,560
2762,7276,2545,34,4.1185305742265506,54278,11601,4,126,0.3441718831678193,15,893766.1850486817,302.6256679194677,70.14334349843317,334
8101,3922,275,8,9.468745149610012,45141,25843,9,128,0.28154593392626337,16,866862.8540457012,266.93743949921577,86.3190821195339,354
8674,5757,1556,43,7.759676314955836,97913,8856,8,91,0.07369125237043472,11,555729.6282056102,70.19035837816992,148.6152269565352,685
7122,6045,2123,24,8.03050970382695,63615,17661,9,122,0.9414255948352722,12,541182.5687850654,302.8793641294409,100.28814942831058,427
1481,2997,1981,29,3.7524733844790665,92751,20591,5,160,0.4939848846920857,2,425626.63123194117,234.22058679660384,162.8119348896684,461
1153,6632,2889,32,5.5443198130812865,57452,11182,2,84,0.08552451757610802,4,994756.412513561,397.7628833338953,149.04369543923116,473
8617,3658,1026,16,6.942505556714291,52725,27467,3,153,0.8686797177444705,3,200052.3994784571,231.74760509873954,4.0956922248798655,887
2524,4055,2530,6,8.159788945652807,80391,12970,3,131,0.2788331728178167,9,631193.7120657463,357.61137499611937,126.04763142123232,308
3120,6909,790,47,2.8316750072991166,105060,20154,0,174,0.20360271573465483,18,713513.4311011754,95.63366580688887,87.31422466171821,366
3343,3842,2319,18,9.698922531636228,41698,7094,2,98,0.28093743834221874,19,940897.00739525,109.82852184468513,91.32579783022831,755
6136,4451,2950,26,9.121765364436449,116711,17095,2,199,0.5645714586071113,7,802183.1471710854,112.86958579212126,163.67461077397894,653
6760,2738,2102,35,4.162788723964675,107850,27622,0,145,0.0740564844970365,4,679462.4825303921,70.48647490988458,109.52159721693535,835
2240,2473,2110,27,8.582081944258656,32365,24416,8,140,0.48175690912267644,6,205131.0851309104,293.5979866714117,177.12436469178942,957
1060,6227,774,24,6.1465913843185875,73372,18672,0,106,0.8957434451243126,19,436360.16514832067,407.28547671963616,142.56111847833807,605
2639,5465,1091,42,5.694451852496149,74134,22932,8,67,0.18817159584612386,1,224957.47829318672,324.68504166214973,110.56800175281056,663
7185,7186,2259,8,4.515472846491243,67823,19228,0,107,0.33118877215224385,16,893091.4592189624,308.7296984987853,150.90759523022075,520
8970,2550,340,19,6.64774869305274,101158,13559,1,87,0.39612196505165276,11,774659.0400072787,356.2807677812314,7.66981018508146,407
2252,5201,1989,28,7.839112941628782,31949,5064,1,191,0.5862207115272452,4,781783.1081175064,202.84039538240665,5.416730965641547,236
5203,4280,216,29,5.287463239702066,79396,8299,5,120,0.9192542465263115,18,687030.8659961896,212.879332241703,16.669865384170414,518
9363,3088,1286,5,7.033753544066337,61912,9849,6,36,0.3945392082424255,5,556339.1832430387,191.42154419941514,87.51306502942853,294
4549,5378,452,11,7.59450336924243,86947,10639,0,57,0.06915284067776362,6,234973.95351714749,370.449019784109,47.090029125388625,194
5197,3868,664,35,7.688974536122287,74387,23419,2,157,0.3479508614309924,2,396725.3980345466,122.73815105184843,196.8522588831569,589
8009,7289,575,16,2.415728785049442,93965,16055,1,73,0.1900854125998448,12,223224.2132292015,55.86137614081597,108.45802780227338,357
7667,1936,2027,46,8.877982445480535,46508,27058,7,153,0.6517744788191033,9,752421.8285671088,318.2884010251216,132.4831492162317,124
3322,4328,719,9,5.6660265181203835,75592,23612,8,153,0.029262109167332184,12,244205.89841980452,474.07161413039245,55.764027249339335,331
5090,3056,2060,48,4.0993286535697155,31919,27004,1,71,0.2919299710730734,13,731902.195154517,324.2335626483371,64.35938171752176,431
7960,6672,289,46,3.9341160598374527,72595,21980,1,34,0.5451735072326199,17,723029.8506363143,402.3147438234028,67.09238282823118,705
4004,5358,919,42,5.864112902751604,39617,24990,9,87,0.2773342060495543,5,513374.03109216003,352.7558192597136,139.7471410300601,961
6136,2804,829,16,9.094652315751674,105268,15866,8,131,0.5509952833452542,13,221705.78870624705,273.84649408535734,94.7412415378617,320
1329,3884,2084,43,5.026780653461175,63298,8889,3,123,0.11471232218718319,13,383320.743520633,373.2765808027307,103.53673050601489,396
4640,1682,275,22,7.9978059742683465,36929,24890,4,26,0.9428054879896225,10,388083.7981679963,420.84685573484984,118.40059643186906,302
8982,7065,1125,6,2.774549847897749,44456,20458,8,70,0.2909068073298867,15,730346.6198289641,151.1292398772641,153.7623312476434,442
5107,7075,2647,14,5.808453617208494,116676,22779,5,77,0.9230008393898834,15,202368.7174723519,201.2587162174155,18.07394970249563,692
2341,3089,2005,19,9.933489123141886,113721,28913,9,128,0.3258354395041454,18,846161.7815944817,150.67657962647775,155.37478244376433,304
9407,3087,1169,34,8.163502422338695,67924,29687,8,130,0.7818401911729878,18,784906.5611673226,253.47783001569846,112.64701377503596,991
1338,2159,1294,48,3.684227907524904,54240,5452,8,173,0.24618735746125298,2,267676.2263568465,448.2790479125004,133.81908897105143,176
6895,1659,2228,21,6.011531789583286,117381,15995,6,50,0.6697689023896012,11,747247.9436010005,205.34319537589957,65.5103529681524,649
3708,5453,1604,8,3.8689981091885324,39228,28720,9,111,0.32371621382276716,13,701661.8633210396,218.51010010874901,81.87736736328984,806
2750,2511,394,11,5.276487418100074,51686,7631,8,125,0.5091591292096588,11,773308.7200998337,437.1652556023693,46.23316393078405,141
6604,1552,427,45,8.240672189879717,41920,7186,4,32,0.6738141457636807,4,270035.69990382507,281.91844883510385,195.85999948348106,554
3421,6641,1659,35,8.16979852232323,37432,10967,4,165,0.5888825052029606,15,241831.28994082176,290.95204984134546,99.40059450206333,281
8119,6649,660,43,3.824803023219081,93575,27758,7,138,0.5762805932836943,11,312835.5873304788,437.3605414994958,199.21538315931957,856
9901,3807,817,38,9.37778654523888,101725,26742,9,160,0.06568083565761729,18,429284.53283407807,270.737031661463,97.95719561225327,294
6319,2728,263,10,6.7405454621186145,63910,9348,3,134,0.24907683217159182,16,814298.482932221,356.7008905832279,43.950252876813465,689
7609,7090,2412,42,5.039394327696116,60226,6459,8,171,0.5718392898565416,10,764131.543730965,88.54009964332732,101.49047934737135,931
6387,7085,2274,49,6.015484646246885,103150,6942,6,76,0.01831720721572505,12,932906.4330506799,130.38427090709837,7.91911435981556,487
4993,2535,484,38,6.84057002750195,89099,19896,6,145,0.25064425511597965,13,152766.60318875388,231.9692903223105,180.95396028439026,736
9680,5202,1883,48,6.479124254766283,116760,26806,2,176,0.22918523943119673,9,110400.65291276704,272.67758051894367,163.71005023888821,240
9044,5545,2528,19,5.891240284289426,48013,19407,3,73,0.24985611016083442,13,729224.9467307192,484.58016555630326,145.16410413885694,126
9238,6445,1037,18,6.039462432715201,51446,20622,6,152,0.5356094995666537,6,351358.7462147491,486.7932348715055,121.965343088492,414
5873,5949,1030,10,3.4112952834230894,100375,19557,4,182,0.5819603540191924,6,400671.00598043576,433.03868936544274,115.96684673407263,420
5806,6694,1387,41,8.501863234437435,92509,26580,2,38,0.9089979943728113,11,592121.823323061,192.01947587850853,199.34564281589257,547
9592,7335,423,36,6.334082559528123,30557,21445,0,96,0.3860310490262192,19,192171.81081411865,483.81273087459783,55.59948680398759,892
6913,7060,983,7,3.0486388936376247,60666,22878,6,88,0.9265789171431259,11,678424.9748932447,360.20338910429564,155.93687307311558,392
8124,6586,1149,7,8.129256812662224,67389,22564,5,63,0.6519543449841703,10,392632.7016080352,226.82305751783016,116.2809540427315,853
4157,2764,244,26,9.459551827018807,77700,18093,9,57,0.9126603959005557,15,669443.6118708925,365.75371264314487,195.17610875177704,335
1390,3384,2010,26,9.578455193895696,54578,27652,6,81,0.8334721016800484,13,850606.2217660472,57.43522840393696,165.56063665965047,814
5430,3309,670,14,4.952141859289382,104779,7788,1,41,0.6875824434076875,8,254000.2000036867,115.7696070233961,199.70502259791854,556
9820,4667,2281,7,3.0841349884860323,39596,15400,3,92,0.35610589951895943,5,937785.7836230682,423.3585702003655,117.66499889248927,991
8686,5297,2900,16,6.147197013064521,87500,26020,1,187,0.2411104476852185,2,577619.3269561995,340.50813659292703,40.90879150898701,938
5232,3841,1029,33,2.9008738347937655,102534,26105,7,173,0.22239143551203222,16,930634.9886565715,213.8876155813478,100.73740713894676,753
9007,4914,2109,21,9.471899348100937,40129,27094,6,144,0.9521738374562813,13,286957.07398160035,275.29998810022346,142.2222268101149,705
2521,6707,2468,11,3.468637018841168,93394,29086,0,24,0.9585738431293581,19,644106.3981438138,457.3139673405951,154.8720772363176,763
2500,2317,2091,17,4.022126879609313,96046,21489,1,73,0.7248313735243089,9,463498.4055912442,334.21014926558894,0.10199780318871365,864
7737,7395,2781,6,5.253092215079763,41596,25471,1,105,0.8837959840764773,15,796799.9720404119,229.1671777704486,101.0054177004588,166
4294,3937,891,8,5.065315748473006,95355,8925,3,196,0.9189961630790605,6,645318.0488919667,104.14699582889075,47.046915994129314,275
6085,2388,1590,14,8.357303139183113,42974,23292,2,22,0.5115561965193122,8,545063.9112624866,182.18606073150244,174.9823666509577,609
3419,7451,1131,43,5.650534564407699,96673,23433,0,57,0.6290596906251722,14,921686.8657879079,490.2531047584625,30.58108881004571,714
4042,6776,1040,28,3.366146080026695,100202,19568,1,161,0.4187544979202146,5,439405.3577545122,246.81337828329987,133.29124991496667,190
5497,2167,2138,21,4.137679163888593,104442,17656,8,194,0.4184907642852631,17,297982.1844083633,262.3277587301874,53.212438064984966,804
2466,6228,1773,10,6.072907081500176,51818,14466,0,161,0.03842891864461462,7,647291.0681668825,274.36911457865693,71.30842864285445,265
4561,4124,2829,23,3.179631339409079,73246,29556,8,92,0.4338214604848055,9,661625.5934555323,447.846810326695,188.11185215136896,701
1614,7238,2486,9,6.893245405168113,85598,8904,6,57,0.6734898115131833,16,495185.15941468783,321.76772797338947,48.08962508161589,937
6392,5732,2688,36,6.525978452409167,32654,20467,1,191,0.42198216610657113,18,537949.0393204441,362.15466640336496,19.00055236458613,926
8693,7293,347,14,7.717618531058061,63758,15419,1,144,0.8724096768769565,13,963598.0728699099,225.2360941470968,13.856980288845167,879
4223,6023,1232,13,9.50163692303494,54204,25180,4,89,0.33256295240701816,18,759417.1222571211,63.08942836503846,100.92302201989243,537
8138,7071,1511,31,9.298036488809245,64928,21676,4,84,0.13268204656084948,10,199541.5763343193,468.93781140927996,128.34229645685758,150
3667,2318,587,17,9.56860494455065,83609,15414,3,44,0.8115586907290594,1,290917.0637835499,477.1074564123829,65.45872871417744,777
8980,3688,2073,23,3.9577247761896075,60552,27650,9,35,0.673947918328592,18,978018.9709920031,477.118874006623,138.05194835861616,785
1130,2606,1115,25,3.052522453114837,40336,27754,9,34,0.2418194823205818,19,753818.9984141781,474.65918899102246,12.206743714647562,838
3983,3724,2078,28,4.418213603971588,77037,17165,2,150,0.536451256042233,2,923540.6135301879,416.85887348130245,171.46692898457536,365
5278,1697,2885,42,9.160681382130516,46206,15683,3,56,0.40185233859379244,4,373475.3175898498,358.0682225523471,163.31344194784756,620
8126,4171,477,8,9.776427796987907,64831,20442,9,144,0.9388597764356578,11,767680.1740779331,430.0294632202785,197.09925427841713,186
9230,4992,2177,28,8.874599608563809,73563,9860,3,132,0.607332090920629,3,742602.4376711603,320.2458075504663,187.30099618036908,705
8694,3948,2059,39,2.880141769020349,48361,8729,1,185,0.1583892611869916,9,365220.9868954376,110.46632625141063,71.23943278378562,151
7640,1970,2025,7,9.579423984478346,71335,19400,4,20,0.5021484526369852,10,595734.6929056349,226.04817426863946,79.85507680311544,278
6468,3448,2836,8,5.386864218806288,104469,29346,4,90,0.8625568325238507,2,664673.6001432657,487.08271038782186,149.1929694956519,377
1920,6524,2033,41,2.0744823260988294,55816,26894,4,122,0.6714966700324616,7,533018.6297447185,208.01201611804535,26.81655439099664,338
8564,5399,2896,44,5.539149925985549,45619,13619,9,38,0.8424520760986562,15,844460.8359922115,440.5225611791163,62.80294204896697,684
9684,3510,817,39,2.3685533574037407,56819,28145,0,71,0.2503993138656403,19,849582.1376181905,91.9451618486913,23.708187395129656,438
9502,5300,1830,35,6.35102336928894,41741,16164,5,137,0.8883513770475419,10,865540.493471401,200.3827290689613,90.97728981456628,171
9930,6501,2382,48,4.7084322194964106,38798,11110,1,177,0.7556113318241721,14,823081.2121883465,207.92899612732083,110.40085597706353,473
4241,5618,779,29,5.78747946875239,55143,11955,6,126,0.7289137554380787,4,539275.1294774301,73.22114439904107,42.23209399255048,679
1545,5296,1370,44,6.905362885944936,79695,5106,3,74,0.3465410697635244,11,443294.4683341065,103.59244858403974,5.326337382821,616
5346,5488,689,17,8.950408766542562,62747,9754,4,33,0.8876580637605281,3,848238.6553429335,136.92434500479695,143.87116635010463,950
4810,1734,2725,8,7.295212611775429,51182,16525,4,32,0.6379793773932165,17,541181.3127006402,427.01701586455084,4.001032885233702,337
8206,6720,1382,18,5.4723909478254456,39415,26662,4,103,0.8518394768628025,7,321734.2587651837,78.53089547291287,194.68052178567123,565
3032,2428,583,17,8.555422829362922,41085,11408,1,109,0.3609714559862718,11,556609.1790899946,184.41540560497424,44.32145134847909,220
9436,5107,362,31,9.244657100585059,45008,12635,4,46,0.1456520910643565,18,227664.8397273179,54.57875116517038,132.7800184232582,512
1271,2022,2688,10,2.9580797314575777,117638,6225,2,108,0.3323371802203223,14,722466.541538919,363.0324854313611,86.95034524799783,822
4511,7404,2076,21,6.255463820422332,48452,17196,3,156,0.4552643473751825,14,402329.15346151567,329.1363905195209,11.93477206742144,873
2771,5023,1412,40,4.276095677939553,94075,9250,1,60,0.5334073751454924,6,334592.9186027089,340.2420179239138,94.43672132689349,936
5361,6026,2662,44,2.376489583015579,38120,20372,3,67,0.5108092157115375,9,960857.8716112705,218.47225312157843,103.35212685935993,669
8069,6388,1562,39,7.348373560911883,94385,22279,8,31,0.5460545924365644,3,799192.8961824769,143.72051957040605,170.9366416185737,142
1920,3129,1830,21,8.902166219673806,103356,17097,7,157,0.8417057652229475,17,808362.5524515385,374.14409597871503,146.46981392957957,603
9190,7332,1404,45,3.3032212358191524,48170,23004,2,25,0.1701012461881699,12,661349.7723512651,415.0030427333128,15.860494950677273,296
4430,6128,487,6,8.499309260991204,46259,26472,0,181,0.31605129516887087,4,855255.5294592674,112.37067414419079,41.83253668645301,171
5435,7342,2057,17,8.827165868295534,52099,17055,0,199,0.8886084904354514,16,783246.2330470431,269.0732425718396,62.37753684298954,190
4760,7271,386,6,9.314723541331869,39649,10419,5,60,0.5604582045583303,10,638896.3337202548,161.92205689048814,23.281537292963893,648
3050,2816,2107,32,4.122280712688419,89258,22769,2,25,0.5833898703695721,7,965011.9616665456,125.64808754276017,91.37981418289812,590
2165,4357,1361,47,9.231624521519114,71037,20713,3,149,0.47806254461395226,10,272435.45471598074,380.4463910727496,196.8618381725071,925
9567,6508,329,30,4.565302037891458,41805,16784,0,34,0.5489746349861391,7,949041.7470952759,292.14362096277665,102.92255824755232,848
3033,2624,2441,26,6.4187041076440225,73147,7433,7,164,0.1980797305601012,18,461294.34579897847,147.2833995704005,148.37643366463388,482
7467,7121,2563,47,2.404059766658257,104280,15998,0,35,0.5468668994181283,9,575559.085061338,189.50000504519528,136.58755953986923,904
1145,6923,2087,7,2.351048706949949,76053,16575,4,175,0.9971731279111168,18,210465.38758987805,484.99415209748406,169.9822870184276,565
5388,4087,343,39,7.762985701857623,106215,6301,5,104,0.5660475729241843,17,586096.6950296118,431.9058041188505,43.14469809312189,253
8832,2523,215,16,5.555839823822328,40985,11858,1,29,0.04440246560603034,11,650086.076672374,445.97603429290774,150.76525233860565,269
9623,7172,2670,28,4.0503390029537405,42391,13950,6,157,0.7964356443506597,1,997931.3876276716,257.0054436863186,176.2710480611499,371
9896,2878,444,9,3.5233079681992816,34861,13938,6,157,0.3964754287233876,17,977673.1699643739,330.7132687643938,34.30196459604855,209
9173,4874,1126,24,7.359627926873745,93582,10644,0,175,0.15367614850156186,4,969757.5626868585,219.54548309198523,69.36044395760075,250
3632,3019,2376,43,2.003212352202719,81928,16078,3,171,0.8625198062266913,4,413549.25409185165,84.97038906000074,194.0203528663123,530
5494,7277,1106,43,8.447129353574834,64364,26472,3,38,0.19797325553496758,14,992139.8488705391,230.48118979555213,156.1575691959585,550
9056,1726,1086,17,2.6339968490394305,112399,14260,4,87,0.9207673898585332,9,509930.3364355998,317.2913389432151,56.51816650750647,742
8511,6855,540,45,3.5319169192649555,72923,26824,0,61,0.4417964904426055,13,866652.6328857105,179.21492184565915,112.7883539288974,879
2828,6468,2251,49,5.089891162392717,37919,28877,0,159,0.7427908347497,16,294687.97211707477,431.57775862733706,80.86522456989576,122
5805,2391,1633,16,5.878869917728829,85896,27675,6,165,0.5469958503385205,1,555249.8616909422,117.99507162856938,97.99303526542597,466
1806,7074,505,17,4.839960926511535,115818,19690,8,170,0.25662680391522785,3,969410.8865148448,215.20809024661395,71.0332382781417,750
8486,5572,1107,14,4.565697319874351,77396,8307,0,103,0.6710901744959188,19,952328.2572310847,106.20675739589132,55.86620370606812,919
9202,6632,2854,37,9.711328096585508,64840,26092,1,153,0.9579125508901479,8,715361.390039284,232.1744602933514,134.95260827828375,338
2868,3757,1571,44,7.132637449947154,72255,21488,5,72,0.7696369667914125,18,818032.8902977539,67.84758723842171,155.70836301722352,533
8878,4288,520,20,2.1874636429391057,101160,25217,5,117,0.6040179965751782,6,258784.02694216126,172.64722777774045,174.79142454946896,803
6690,1896,758,49,5.4414072675545055,38176,5395,1,61,0.9906281082658567,6,749492.6945357417,230.33086480115765,31.06599346363761,226
8827,6719,1404,39,9.00006959795176,63529,24901,8,49,0.26532666734268473,5,656245.7275018351,265.1744134745112,164.57110472904813,640
6429,3578,2865,7,4.411649491285344,86406,15845,3,28,0.06234148790944738,12,182396.5621761215,294.6633613138139,50.96016489541271,732
4564,6244,2958,9,2.756450758195106,42941,8291,6,189,0.03213086611593108,9,201843.10593070864,173.7460084054635,85.46727798201013,297
2389,5924,1609,30,8.067078172719341,31669,23394,5,53,0.7106878795587983,9,197599.2559761357,285.36860057669253,180.28873716984933,785
